station_code,lat,lon,DateTimeStamp,Historical,ProvisionalPlus,CollMethd,REP,F_Record,PO4F,F_PO4F,NH4F,F_NH4F,NO2F,F_NO2F,NO3F,F_NO3F,NO23F,F_NO23F,Chlorophyll-a (ug/L),F_CHLA_N,Unnamed: 20,Date
apaesnut  ,29.7858,-84.8752,6/1/2016 22:40,1,1,2,1,,0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.004,<-4> [SBL] ,9.3,<0>  ,,6/1/2016
apaesnut  ,29.7858,-84.8752,6/2/2016 1:10,1,1,2,1,,0.004,<-4> [SBL] ,0.006,<0>  ,,,,,0.009,<0>  ,10,<0>  ,,6/2/2016
apaesnut  ,29.7858,-84.8752,6/2/2016 3:40,1,1,2,1,,0.004,<-4> [SBL] ,0.006,<0>  ,,,,,0.009,<0>  ,7.4,<0>  ,,6/2/2016
apaesnut  ,29.7858,-84.8752,6/2/2016 6:10,1,1,2,1,,0.004,<-4> [SBL] ,0.006,<0>  ,,,,,0.009,<0>  ,11,<0>  ,,6/2/2016
apaesnut  ,29.7858,-84.8752,6/2/2016 8:40,1,1,2,1,,0.004,<-4> [SBL] ,0.006,<0>  ,,,,,0.009,<0>  ,11,<0>  ,,6/2/2016
apaesnut  ,29.7858,-84.8752,7/5/2016 7:26,1,1,1,1,,0.004,<-4> [SBL] ,0.068,<0>  ,,,,,0.02,<0>  ,7.5,<0>  ,,7/5/2016
apaesnut  ,29.7858,-84.8752,7/5/2016 7:40,1,1,2,1,,0.004,<-4> [SBL] ,0.09,<0>  ,,,,,0.025,<0>  ,3.4,<0>  ,,7/5/2016
apaesnut  ,29.7858,-84.8752,7/5/2016 10:10,1,1,2,1,,0.004,<-4> [SBL] ,0.072,<0>  ,,,,,0.021,<0>  ,5.1,<0>  ,,7/5/2016
apaesnut  ,29.7858,-84.8752,7/5/2016 13:40,1,1,2,1,,0.004,<-4> [SBL] ,0.079,<0>  ,,,,,0.023,<0>  ,7.2,<0>  ,,7/5/2016
apaesnut  ,29.7858,-84.8752,7/5/2016 15:10,1,1,2,1,,0.004,<-4> [SBL] ,0.079,<0>  ,,,,,0.027,<0>  ,8,<0>  ,,7/5/2016
apaesnut  ,29.7858,-84.8752,7/5/2016 17:40,1,1,2,1,,0.004,<-4> [SBL] ,0.056,<0>  ,,,,,0.018,<0>  ,6,<0>  ,,7/5/2016
apaesnut  ,29.7858,-84.8752,7/5/2016 20:10,1,1,2,1,,0.004,<-4> [SBL] ,0.056,<0>  ,,,,,0.018,<0>  ,4.3,<0>  ,,7/5/2016
apaesnut  ,29.7858,-84.8752,7/5/2016 22:40,1,1,2,1,,0.004,<-4> [SBL] ,0.036,<0>  ,,,,,0.013,<0>  ,2.3,<0>  ,,7/5/2016
apaesnut  ,29.7858,-84.8752,7/6/2016 1:10,1,1,2,1,,0.004,<-4> [SBL] ,0.036,<0>  ,,,,,0.014,<0>  ,3.2,<0>  ,,7/6/2016
apaesnut  ,29.7858,-84.8752,7/6/2016 3:40,1,1,2,1,,0.004,<-4> [SBL] ,0.059,<0>  ,,,,,0.021,<0>  ,5.5,<0>  ,,7/6/2016
apaesnut  ,29.7858,-84.8752,7/6/2016 6:10,1,1,2,1,,0.004,<-4> [SBL] ,0.081,<0>  ,,,,,0.028,<0>  ,8.6,<0>  ,,7/6/2016
apaesnut  ,29.7858,-84.8752,7/6/2016 9:40,1,1,2,1,{CSM},,<-2> [GDM] ,,<-2> [GDM] ,,,,,,<-2> [GDM] ,,<-2> [GDM] ,,7/6/2016
apaesnut  ,29.7858,-84.8752,8/2/2016 7:38,1,1,1,1,,0.005,<0>  ,0.11,<0>  ,,,,,0.032,<0>  ,16,<0>  ,,8/2/2016
apaesnut  ,29.7858,-84.8752,8/2/2016 7:45,1,1,2,1,,0.004,<-4> [SBL] ,0.13,<0>  ,,,,,0.024,<0>  ,14,<0>  ,,8/2/2016
apaesnut  ,29.7858,-84.8752,8/2/2016 10:15,1,1,2,1,,0.004,<-4> [SBL] ,0.12,<0>  ,,,,,0.02,<0>  ,11,<0>  ,,8/2/2016
apaesnut  ,29.7858,-84.8752,8/2/2016 12:45,1,1,2,1,,0.004,<-4> [SBL] ,0.053,<0>  ,,,,,0.015,<0>  ,16,<0>  ,,8/2/2016
apaesnut  ,29.7858,-84.8752,8/2/2016 15:15,1,1,2,1,,0.004,<-4> [SBL] ,0.023,<0>  ,,,,,0.005,<0>  ,19,<0>  ,,8/2/2016
apaesnut  ,29.7858,-84.8752,8/2/2016 17:45,1,1,2,1,,0.004,<-4> [SBL] ,0.035,<0>  ,,,,,0.011,<0>  ,19,<0>  ,,8/2/2016
apaesnut  ,29.7858,-84.8752,8/2/2016 20:15,1,1,2,1,,0.004,<-4> [SBL] ,0.034,<0>  ,,,,,0.013,<0>  ,17,<0>  ,,8/2/2016
apaesnut  ,29.7858,-84.8752,8/2/2016 22:45,1,1,2,1,,0.004,<-4> [SBL] ,0.035,<0>  ,,,,,0.015,<0>  ,13,<0>  ,,8/2/2016
apaesnut  ,29.7858,-84.8752,8/3/2016 1:15,1,1,2,1,,0.004,<-4> [SBL] ,0.051,<0>  ,,,,,0.013,<0>  ,16,<0>  ,,8/3/2016
apaesnut  ,29.7858,-84.8752,8/3/2016 3:45,1,1,2,1,,0.004,<-4> [SBL] ,0.032,<0>  ,,,,,0.035,<0>  ,16,<0>  ,,8/3/2016
apaesnut  ,29.7858,-84.8752,8/3/2016 6:15,1,1,2,1,,0.004,<-4> [SBL] ,0.031,<0>  ,,,,,0.024,<0>  ,16,<0>  ,,8/3/2016
apaesnut  ,29.7858,-84.8752,8/3/2016 8:45,1,1,2,1,,0.004,<-4> [SBL] ,0.047,<0>  ,,,,,0.026,<0>  ,20,<0>  ,,8/3/2016
apaesnut  ,29.7858,-84.8752,9/12/2016 7:50,1,1,1,1,,0.004,<-4> [SBL] ,0.045,<0>  ,,,,,0.004,<-4> [SBL] ,12,<0>  ,,9/12/2016
apaesnut  ,29.7858,-84.8752,9/12/2016 8:00,1,1,2,1,,0.004,<-4> [SBL] ,0.1,<0>  ,,,,,0.004,<-4> [SBL] ,14,<0>  ,,9/12/2016
apaesnut  ,29.7858,-84.8752,9/12/2016 10:30,1,1,2,1,,0.004,<-4> [SBL] ,0.11,<0>  ,,,,,0.006,<0>  ,16,<0>  ,,9/12/2016
apaesnut  ,29.7858,-84.8752,9/12/2016 13:00,1,1,2,1,,0.004,<-4> [SBL] ,0.053,<0>  ,,,,,0.005,<0>  ,17,<0>  ,,9/12/2016
apaesnut  ,29.7858,-84.8752,9/12/2016 15:30,1,1,2,1,,0.004,<-4> [SBL] ,0.09,<0>  ,,,,,0.007,<0>  ,17,<0>  ,,9/12/2016
apaesnut  ,29.7858,-84.8752,9/12/2016 18:00,1,1,2,1,,0.004,<-4> [SBL] ,0.081,<0>  ,,,,,0.004,<-4> [SBL] ,17,<0>  ,,9/12/2016
apaesnut  ,29.7858,-84.8752,9/12/2016 20:30,1,1,2,1,,0.004,<-4> [SBL] ,0.08,<0>  ,,,,,0.007,<0>  ,17,<0>  ,,9/12/2016
apaesnut  ,29.7858,-84.8752,9/13/2016 0:00,1,1,2,1,,0.004,<-4> [SBL] ,0.046,<0>  ,,,,,0.007,<0>  ,19,<0>  ,,9/13/2016
apaesnut  ,29.7858,-84.8752,9/13/2016 1:30,1,1,2,1,,0.004,<-4> [SBL] ,0.057,<0>  ,,,,,0.004,<-4> [SBL] ,19,<0>  ,,9/13/2016
apaesnut  ,29.7858,-84.8752,9/13/2016 4:00,1,1,2,1,,0.004,<-4> [SBL] ,0.099,<0>  ,,,,,0.004,<-4> [SBL] ,21,<0>  ,,9/13/2016
apaesnut  ,29.7858,-84.8752,9/13/2016 6:30,1,1,2,1,,0.004,<-4> [SBL] ,0.09,<0>  ,,,,,0.011,<0>  ,17,<0>  ,,9/13/2016
apaesnut  ,29.7858,-84.8752,9/13/2016 9:00,1,1,2,1,,0.004,<-4> [SBL] ,0.051,<0>  ,,,,,0.006,<0>  ,18,<0>  ,,9/13/2016
apaesnut  ,29.7858,-84.8752,10/3/2016 7:38,1,1,1,1,,0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.004,<-4> [SBL] ,11,<0>  ,,10/3/2016
apaesnut  ,29.7858,-84.8752,10/3/2016 7:45,1,1,2,1,,0.004,<-4> [SBL] ,0.023,<0>  ,,,,,0.004,<-4> [SBL] ,11,<0>  ,,10/3/2016
apaesnut  ,29.7858,-84.8752,10/3/2016 10:15,1,1,2,1,,0.004,<-4> [SBL] ,0.024,<0>  ,,,,,0.004,<-4> [SBL] ,26,<0>  ,,10/3/2016
apaesnut  ,29.7858,-84.8752,10/3/2016 12:45,1,1,2,1,,0.004,<-4> [SBL] ,0.021,<0>  ,,,,,0.004,<-4> [SBL] ,26,<0>  ,,10/3/2016
apaesnut  ,29.7858,-84.8752,10/3/2016 15:15,1,1,2,1,,0.004,<-4> [SBL] ,0.025,<0>  ,,,,,0.004,<-4> [SBL] ,19,<0>  ,,10/3/2016
apaesnut  ,29.7858,-84.8752,10/3/2016 17:45,1,1,2,1,,0.004,<-4> [SBL] ,0.019,<0>  ,,,,,0.004,<-4> [SBL] ,17,<0>  ,,10/3/2016
apaesnut  ,29.7858,-84.8752,10/3/2016 20:45,1,1,2,1,,0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.004,<-4> [SBL] ,14,<0>  ,,10/3/2016
apaesnut  ,29.7858,-84.8752,10/3/2016 22:45,1,1,2,1,,0.004,<-4> [SBL] ,0.01,<0>  ,,,,,0.004,<-4> [SBL] ,13,<0>  ,,10/3/2016
apaesnut  ,29.7858,-84.8752,10/4/2016 1:15,1,1,2,1,,0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.004,<-4> [SBL] ,14,<0>  ,,10/4/2016
apaesnut  ,29.7858,-84.8752,10/4/2016 3:45,1,1,2,1,,0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.004,<-4> [SBL] ,14,<0>  ,,10/4/2016
apaesnut  ,29.7858,-84.8752,10/4/2016 6:15,1,1,2,1,,0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.004,<-4> [SBL] ,14,<0>  ,,10/4/2016
apaesnut  ,29.7858,-84.8752,10/4/2016 8:45,1,1,2,1,,0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.004,<-4> [SBL] ,14,<0>  ,,10/4/2016
apaesnut  ,29.7858,-84.8752,11/1/2016 7:48,1,1,1,1,,0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.004,<-4> [SBL] ,9.6,<0>  ,,11/1/2016
apaesnut  ,29.7858,-84.8752,11/1/2016 7:52,1,1,1,2,,0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.004,<-4> [SBL] ,11,<0>  ,,11/1/2016
apaesnut  ,29.7858,-84.8752,11/1/2016 7:54,1,1,1,3,,0.004,<-4> [SBL] ,0.006,<0>  ,,,,,0.004,<-4> [SBL] ,11,<0>  ,,11/1/2016
apaesnut  ,29.7858,-84.8752,11/7/2016 10:45,1,1,2,1,{CSM},0.004,<-4> [SBL] ,0.027,<0>  ,,,,,0.004,<-4> [SBL] ,13,<0>  ,,11/7/2016
apaesnut  ,29.7858,-84.8752,11/7/2016 13:15,1,1,2,1,{CSM},0.004,<-4> [SBL] ,0.022,<0>  ,,,,,0.004,<-4> [SBL] ,9.9,<0>  ,,11/7/2016
apaesnut  ,29.7858,-84.8752,11/7/2016 15:45,1,1,2,1,{CSM},0.004,<-4> [SBL] ,0.016,<0>  ,,,,,0.004,<-4> [SBL] ,8.3,<0>  ,,11/7/2016
apaesnut  ,29.7858,-84.8752,11/7/2016 18:15,1,1,2,1,{CSM},0.004,<-4> [SBL] ,0.017,<0>  ,,,,,0.004,<-4> [SBL] ,8.6,<0>  ,,11/7/2016
apaesnut  ,29.7858,-84.8752,11/7/2016 20:45,1,1,2,1,{CSM},0.004,<-4> [SBL] ,0.018,<0>  ,,,,,0.004,<-4> [SBL] ,8.5,<0>  ,,11/7/2016
apaesnut  ,29.7858,-84.8752,11/7/2016 23:15,1,1,2,1,{CSM},0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.004,<-4> [SBL] ,8.4,<0>  ,,11/7/2016
apaesnut  ,29.7858,-84.8752,11/8/2016 1:45,1,1,2,1,{CSM},0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.004,<-4> [SBL] ,8.1,<0>  ,,11/8/2016
apaesnut  ,29.7858,-84.8752,11/8/2016 4:15,1,1,2,1,{CSM},0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.004,<-4> [SBL] ,8.2,<0>  ,,11/8/2016
apaesnut  ,29.7858,-84.8752,11/8/2016 6:45,1,1,2,1,{CSM},0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.004,<-4> [SBL] ,12,<0>  ,,11/8/2016
apaesnut  ,29.7858,-84.8752,11/8/2016 9:15,1,1,2,1,{CSM},0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.004,<-4> [SBL] ,15,<0>  ,,11/8/2016
apaesnut  ,29.7858,-84.8752,11/8/2016 11:45,1,1,2,1,{CSM},0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.004,<-4> [SBL] ,12,<0>  ,,11/8/2016
apaesnut  ,29.7858,-84.8752,12/7/2016 8:44,1,1,1,1,,0.004,<-4> [SBL] ,0.01,<0>  ,,,,,0.058,<0>  ,7.7,<0>  ,,12/7/2016
apaesnut  ,29.7858,-84.8752,12/7/2016 9:00,1,1,2,1,,0.004,<-4> [SBL] ,0.033,<0>  ,,,,,0.006,<0>  ,9,<0>  ,,12/7/2016
apaesnut  ,29.7858,-84.8752,12/7/2016 11:30,1,1,2,1,,0.004,<-4> [SBL] ,0.022,<0>  ,,,,,0.004,<-4> [SBL] ,9.5,<0>  ,,12/7/2016
apaesnut  ,29.7858,-84.8752,12/7/2016 14:00,1,1,2,1,,0.004,<-4> [SBL] ,0.031,<0>  ,,,,,0.004,<-4> [SBL] ,7.8,<0>  ,,12/7/2016
apaesnut  ,29.7858,-84.8752,12/7/2016 16:30,1,1,2,1,,0.004,<-4> [SBL] ,0.031,<0>  ,,,,,0.004,<-4> [SBL] ,7.3,<0>  ,,12/7/2016
apaesnut  ,29.7858,-84.8752,12/7/2016 19:00,1,1,2,1,,0.004,<-4> [SBL] ,0.021,<0>  ,,,,,0.004,<-4> [SBL] ,8.8,<0>  ,,12/7/2016
apaesnut  ,29.7858,-84.8752,12/7/2016 21:30,1,1,2,1,,0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.004,<-4> [SBL] ,9.5,<0>  ,,12/7/2016
apaesnut  ,29.7858,-84.8752,12/8/2016 0:00,1,1,2,1,,0.026,<1> [GQS] (CSM) ,0.051,<0>  ,,,,,0.006,<0>  ,8.6,<0>  ,,12/8/2016
apaesnut  ,29.7858,-84.8752,12/8/2016 2:30,1,1,2,1,,0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.005,<0>  ,8.6,<0>  ,,12/8/2016
apaesnut  ,29.7858,-84.8752,12/8/2016 5:00,1,1,2,1,,0.037,<1> [GQS] (CSM) ,0.061,<0>  ,,,,,0.007,<0>  ,7.8,<0>  ,,12/8/2016
apaesnut  ,29.7858,-84.8752,12/8/2016 7:30,1,1,2,1,,0.004,<-4> [SBL] ,0.026,<0>  ,,,,,0.007,<0>  ,8.7,<0>  ,,12/8/2016
apaesnut  ,29.7858,-84.8752,12/8/2016 10:00,1,1,2,1,,0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.007,<0>  ,9.4,<0>  ,,12/8/2016
apaesnut  ,29.7858,-84.8752,1/4/2017 8:39,0,1,1,1,,0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.1,<0>  ,14,<0>  ,,1/4/2017
apaesnut  ,29.7858,-84.8752,1/4/2017 8:40,0,1,1,2,,0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.11,<0>  ,15,<0>  ,,1/4/2017
apaesnut  ,29.7858,-84.8752,1/4/2017 8:41,0,1,1,3,,0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.095,<0>  ,14,<0>  ,,1/4/2017
apaesnut  ,29.7858,-84.8752,1/4/2017 8:45,0,1,2,1,,0.004,<-4> [SBL] ,0.044,<0>  ,,,,,0.035,<0>  ,17,<0>  ,,1/4/2017
apaesnut  ,29.7858,-84.8752,1/4/2017 11:15,0,1,2,1,,0.004,<-4> [SBL] ,0.034,<0>  ,,,,,0.031,<0>  ,17,<0>  ,,1/4/2017
apaesnut  ,29.7858,-84.8752,1/4/2017 16:15,0,1,2,1,,0.004,<-4> [SBL] ,0.032,<0>  ,,,,,0.006,<0>  ,20,<0>  ,,1/4/2017
apaesnut  ,29.7858,-84.8752,1/4/2017 18:45,0,1,2,1,,0.004,<-4> [SBL] ,0.022,<0>  ,,,,,0.014,<0>  ,18,<0>  ,,1/4/2017
apaesnut  ,29.7858,-84.8752,1/4/2017 21:15,0,1,2,1,,0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.045,<0>  ,20,<0>  ,,1/4/2017
apaesnut  ,29.7858,-84.8752,1/4/2017 23:45,0,1,2,1,,0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.04,<0>  ,15,<0>  ,,1/4/2017
apaesnut  ,29.7858,-84.8752,1/5/2017 2:15,0,1,2,1,,0.004,<-4> [SBL] ,0.021,<0>  ,,,,,0.004,<-4> [SBL] ,17,<0>  ,,1/5/2017
apaesnut  ,29.7858,-84.8752,1/5/2017 4:45,0,1,2,1,,0.004,<-4> [SBL] ,0.023,<0>  ,,,,,0.004,<-4> [SBL] ,19,<0>  ,,1/5/2017
apaesnut  ,29.7858,-84.8752,1/5/2017 7:15,0,1,2,1,,0.004,<-4> [SBL] ,0.023,<0>  ,,,,,0.037,<0>  ,22,<0>  ,,1/5/2017
apaesnut  ,29.7858,-84.8752,1/5/2017 9:45,0,1,2,1,,0.004,<-4> [SBL] ,0.026,<0>  ,,,,,0.055,<0>  ,23,<0>  ,,1/5/2017
apaesnut  ,29.7858,-84.8752,2/6/2017 8:30,0,1,1,1,,0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.004,<-4> [SBL] ,21,<0>  ,,2/6/2017
apaesnut  ,29.7858,-84.8752,2/6/2017 8:45,0,1,2,1,,0.004,<-4> [SBL] ,0.017,<0>  ,,,,,0.004,<-4> [SBL] ,25,<0>  ,,2/6/2017
apaesnut  ,29.7858,-84.8752,2/6/2017 11:15,0,1,2,1,,0.004,<-4> [SBL] ,0.019,<0>  ,,,,,0.033,<0>  ,36,<0>  ,,2/6/2017
apaesnut  ,29.7858,-84.8752,2/6/2017 13:45,0,1,2,1,,0.004,<-4> [SBL] ,0.016,<0>  ,,,,,0.086,<0>  ,29,<0>  ,,2/6/2017
apaesnut  ,29.7858,-84.8752,2/6/2017 16:15,0,1,2,1,,0.004,<-4> [SBL] ,0.014,<0>  ,,,,,0.071,<0>  ,32,<0>  ,,2/6/2017
apaesnut  ,29.7858,-84.8752,2/6/2017 21:15,0,1,2,1,,0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.1,<0>  ,26,<0>  ,,2/6/2017
apaesnut  ,29.7858,-84.8752,2/6/2017 23:45,0,1,2,1,,0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.082,<0>  ,28,<0>  ,,2/6/2017
apaesnut  ,29.7858,-84.8752,2/7/2017 2:15,0,1,2,1,,0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.011,<0>  ,32,<0>  ,,2/7/2017
apaesnut  ,29.7858,-84.8752,2/7/2017 4:45,0,1,2,1,,0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.004,<0>  ,30,<0>  ,,2/7/2017
apaesnut  ,29.7858,-84.8752,2/7/2017 7:15,0,1,2,1,,0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.004,<-4> [SBL] ,22,<0>  ,,2/7/2017
apaesnut  ,29.7858,-84.8752,2/7/2017 9:45,0,1,2,1,,0.004,<-4> [SBL] ,0.006,<0>  ,,,,,0.004,<-4> [SBL] ,22,<0>  ,,2/7/2017
apaesnut  ,29.7858,-84.8752,2/28/2017 8:32,0,1,1,1,,0.004,<-4> [SBL] ,0.014,<0>  ,,,,,0.023,<0>  ,15,<0>  ,,2/28/2017
apaesnut  ,29.7858,-84.8752,2/28/2017 8:45,0,1,2,1,,0.004,<-4> [SBL] ,0.041,<0>  ,,,,,0.029,<0>  ,15,<0>  ,,2/28/2017
apaesnut  ,29.7858,-84.8752,2/28/2017 11:15,0,1,2,1,,0.004,<-4> [SBL] ,0.025,<0>  ,,,,,0.021,<0>  ,16,<0>  ,,2/28/2017
apaesnut  ,29.7858,-84.8752,2/28/2017 13:45,0,1,2,1,,0.004,<-4> [SBL] ,0.023,<0>  ,,,,,0.024,<0>  ,20,<0>  ,,2/28/2017
apaesnut  ,29.7858,-84.8752,2/28/2017 16:15,0,1,2,1,,0.004,<-4> [SBL] ,0.019,<0>  ,,,,,0.058,<0>  ,17,<0>  ,,2/28/2017
apaesnut  ,29.7858,-84.8752,2/28/2017 21:15,0,1,2,1,,0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.041,<0>  ,18,<0>  ,,2/28/2017
apaesnut  ,29.7858,-84.8752,2/28/2017 23:45,0,1,2,1,,0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.023,<0>  ,16,<0>  ,,2/28/2017
apaesnut  ,29.7858,-84.8752,3/1/2017 2:15,0,1,2,1,,0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.07,<0>  ,15,<0>  ,,3/1/2017
apaesnut  ,29.7858,-84.8752,3/1/2017 4:45,0,1,2,1,,0.004,<-4> [SBL] ,0.01,<0>  ,,,,,0.12,<0>  ,14,<0>  ,,3/1/2017
apaesnut  ,29.7858,-84.8752,3/1/2017 7:15,0,1,2,1,,0.004,<-4> [SBL] ,0.015,<0>  ,,,,,0.15,<0>  ,14,<0>  ,,3/1/2017
apaesnut  ,29.7858,-84.8752,3/1/2017 9:45,0,1,2,1,,0.004,<-4> [SBL] ,0.011,<0>  ,,,,,0.18,<0>  ,12,<1> (CSM) ,,3/1/2017
apaesnut  ,29.7858,-84.8752,4/10/2017 7:15,0,1,2,1,,0.004,<-4> [SBL] ,0.025,<0>  ,,,,,0.098,<0>  ,16,<0>  ,,4/10/2017
apaesnut  ,29.7858,-84.8752,4/10/2017 7:16,0,1,1,1,,0.004,<-4> [SBL] ,0.013,<0>  ,,,,,0.096,<0>  ,14,<0>  ,,4/10/2017
apaesnut  ,29.7858,-84.8752,4/10/2017 9:45,0,1,2,1,,0.004,<-4> [SBL] ,0.017,<0>  ,,,,,0.065,<0>  ,19,<0>  ,,4/10/2017
apaesnut  ,29.7858,-84.8752,4/10/2017 12:15,0,1,2,1,,0.004,<-4> [SBL] ,0.021,<0>  ,,,,,0.078,<0>  ,20,<0>  ,,4/10/2017
apaesnut  ,29.7858,-84.8752,4/10/2017 13:45,0,1,2,1,,0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.14,<0>  ,24,<0>  ,,4/10/2017
apaesnut  ,29.7858,-84.8752,4/10/2017 17:15,0,1,2,1,,0.004,<-4> [SBL] ,0.012,<0>  ,,,,,0.082,<0>  ,19,<0>  ,,4/10/2017
apaesnut  ,29.7858,-84.8752,4/10/2017 19:45,0,1,2,1,,0.004,<-4> [SBL] ,0.006,<0>  ,,,,,0.045,<0>  ,18,<0>  ,,4/10/2017
apaesnut  ,29.7858,-84.8752,4/11/2017 0:45,0,1,2,1,,0.004,<-4> [SBL] ,0.005,<0>  ,,,,,0.045,<0>  ,16,<0>  ,,4/11/2017
apaesnut  ,29.7858,-84.8752,4/11/2017 3:15,0,1,2,1,,0.004,<-4> [SBL] ,0.005,<0>  ,,,,,0.11,<0>  ,16,<0>  ,,4/11/2017
apaesnut  ,29.7858,-84.8752,4/11/2017 5:45,0,1,2,1,,0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.073,<0>  ,15,<0>  ,,4/11/2017
apaesnut  ,29.7858,-84.8752,4/11/2017 8:15,0,1,2,1,,,<-2> [GSM] ,,<-2> [GSM] ,,,,,,<-2> [GSM] ,,<-2> [GSM] ,,4/11/2017
apaesnut  ,29.7858,-84.8752,5/2/2017 7:26,0,1,1,1,,0.004,<0>  ,0.011,<0>  ,,,,,0.06,<0>  ,19,<0>  ,,5/2/2017
apaesnut  ,29.7858,-84.8752,5/2/2017 7:28,0,1,1,2,,0.004,<-4> [SBL] ,0.013,<0>  ,,,,,0.073,<0>  ,16,<0>  ,,5/2/2017
apaesnut  ,29.7858,-84.8752,5/2/2017 7:30,0,1,1,3,,0.004,<0>  ,0.013,<0>  ,,,,,0.083,<0>  ,15,<0>  ,,5/2/2017
apaesnut  ,29.7858,-84.8752,5/2/2017 7:45,0,1,2,1,,0.004,<-4> [SBL] ,0.028,<0>  ,,,,,0.068,<0>  ,17,<0>  ,,5/2/2017
apaesnut  ,29.7858,-84.8752,5/2/2017 10:15,0,1,2,1,,0.004,<-4> [SBL] ,0.024,<0>  ,,,,,0.096,<0>  ,21,<0>  ,,5/2/2017
apaesnut  ,29.7858,-84.8752,5/2/2017 12:45,0,1,2,1,,0.004,<-4> [SBL] ,0.013,<0>  ,,,,,0.073,<0>  ,22,<0>  ,,5/2/2017
apaesnut  ,29.7858,-84.8752,5/2/2017 15:15,0,1,2,1,,0.004,<-4> [SBL] ,0.011,<0>  ,,,,,0.004,<-4> [SBL] ,22,<0>  ,,5/2/2017
apaesnut  ,29.7858,-84.8752,5/2/2017 17:45,0,1,2,1,,0.004,<-4> [SBL] ,0.012,<0>  ,,,,,0.034,<0>  ,20,<0>  ,,5/2/2017
apaesnut  ,29.7858,-84.8752,5/2/2017 20:15,0,1,2,1,,0.004,<-4> [SBL] ,0.004,<0>  ,,,,,0.036,<0>  ,15,<0>  ,,5/2/2017
apaesnut  ,29.7858,-84.8752,5/3/2017 1:15,0,1,2,1,,0.004,<-4> [SBL] ,0.004,<0>  ,,,,,0.004,<-4> [SBL] ,14,<0>  ,,5/3/2017
apaesnut  ,29.7858,-84.8752,5/3/2017 3:45,0,1,2,1,,0.004,<-4> [SBL] ,0.004,<0>  ,,,,,0.004,<-4> [SBL] ,11,<0>  ,,5/3/2017
apaesnut  ,29.7858,-84.8752,5/3/2017 6:15,0,1,2,1,,0.004,<-4> [SBL] ,0.004,<0>  ,,,,,0.004,<-4> [SBL] ,13,<0>  ,,5/3/2017
apaesnut  ,29.7858,-84.8752,5/3/2017 8:45,0,1,2,1,,0.004,<-4> [SBL] ,0.005,<0>  ,,,,,0.004,<-4> [SBL] ,19,<0>  ,,5/3/2017
apaesnut  ,29.7858,-84.8752,6/8/2017 7:22,0,1,1,1,,0.004,<-4> [SBL] ,0.026,<0>  ,,,,,0.014,<0>  ,16,<0>  ,,6/8/2017
apaesnut  ,29.7858,-84.8752,6/8/2017 7:30,0,1,2,1,,0.004,<-4> [SBL] ,0.063,<0>  ,,,,,0.015,<0>  ,14,<0>  ,,6/8/2017
apaesnut  ,29.7858,-84.8752,6/8/2017 10:00,0,1,2,1,,0.004,<-4> [SBL] ,0.063,<0>  ,,,,,0.01,<0>  ,14,<0>  ,,6/8/2017
apaesnut  ,29.7858,-84.8752,6/8/2017 12:30,0,1,2,1,,0.004,<-4> [SBL] ,0.031,<0>  ,,,,,0.015,<0>  ,17,<0>  ,,6/8/2017
apaesnut  ,29.7858,-84.8752,6/8/2017 15:00,0,1,2,1,,0.004,<-4> [SBL] ,0.035,<0>  ,,,,,0.029,<0>  ,17,<0>  ,,6/8/2017
